Cust_Id,Calendar_Dt,Amt_LE
120829037,2019-11-22,157.98
39270838,2019-11-11,240.88
164779323,2019-11-17,88.95
40955328,2019-11-13,174.03
14312540,2019-11-15,0.01
185801503,2019-11-15,793.94
179658048,2019-11-12,315.85
182892410,2019-11-13,41.38
164197124,2019-11-09,521.26
117560976,2019-11-12,0.01
111155666,2019-11-10,25.75
184098262,2019-11-22,0.01
99834840,2019-11-09,64.17
180124318,2019-11-19,78.07
164284940,2019-11-10,72.93
7401498,2019-11-15,289.90
186416620,2019-11-23,0.00
116717101,2019-11-09,2.35
150236865,2019-11-13,297.42
187046006,2019-11-12,167.60
168073876,2019-11-16,8.84
186351178,2019-11-10,202.34
89394166,2019-11-09,355.10
154295980,2019-11-19,0.32
187771041,2019-11-14,1.28
96348741,2019-11-15,50.80
167872623,2019-11-21,218.55
185065340,2019-11-12,10.19
108624690,2019-11-22,10.77
34515363,2019-11-18,3.36
3551519,2019-11-21,0.00
114404664,2019-11-20,320.12
140923686,2019-11-10,496.44
144266479,2019-11-15,18.11
93371105,2019-11-11,78.67
5970731,2019-11-21,0.19
98108490,2019-11-24,0.88
123986222,2019-11-19,62.58
102012805,2019-11-12,0.23
132080562,2019-11-09,28.88
187084822,2019-11-17,0.01
159712930,2019-11-18,13.41
172457877,2019-11-10,62.88
176816558,2019-11-15,0.00
187725174,2019-11-16,0.32
155313216,2019-11-12,4227.90
185570303,2019-11-09,143.79
57726304,2019-11-10,0.03
60593559,2019-11-13,264.83
108286076,2019-11-15,12.67
177853947,2019-11-12,198.39
168409499,2019-11-24,104.73
188116620,2019-11-13,11.72
23514312,2019-11-10,0.10
121686521,2019-11-19,5.28
96036005,2019-11-11,121.00
179023019,2019-11-10,0.01
1837083,2019-11-21,192.39
187547705,2019-11-10,419.28
120093482,2019-11-24,90.19
135352200,2019-11-10,1.47
134933892,2019-11-13,277.47
28390468,2019-11-16,0.01
163877322,2019-11-17,49.80
115194486,2019-11-19,64.89
109629803,2019-11-16,1310.76
183774055,2019-11-15,1.60
156074692,2019-11-12,20.30
71041102,2019-11-14,993.83
187231995,2019-11-10,292.56
1889964,2019-11-23,348.47
178601336,2019-11-09,191.96
175266255,2019-11-16,542.35
187701964,2019-11-17,20.88
187521471,2019-11-24,156.29
183162409,2019-11-24,23.71
164841199,2019-11-20,52.94
169611914,2019-11-16,174.58
178381470,2019-11-16,48.07
182017794,2019-11-24,113.54
183697783,2019-11-18,0.01
28967587,2019-11-11,0.20
166625179,2019-11-13,19.03
186808670,2019-11-20,7661.78
162653430,2019-11-14,2.25
100745883,2019-11-17,121.65
41440993,2019-11-17,150.62
185162152,2019-11-09,0.10
175732709,2019-11-09,364.50
178310197,2019-11-16,180.18
9183464,2019-11-20,0.96
150730513,2019-11-16,0.02
139538197,2019-11-16,163.90
110318490,2019-11-16,1262.77
112418012,2019-11-16,0.10
101558282,2019-11-10,8.91
38326589,2019-11-11,13.32
174109421,2019-11-10,16.73
180142066,2019-11-09,65.34
180944534,2019-11-10,95.83
109131772,2019-11-11,59.53
35642786,2019-11-11,14.83
58841527,2019-11-13,5.22
167427624,2019-11-13,57.41
132712998,2019-11-12,18.95
177656700,2019-11-10,28.93
63723044,2019-11-15,0.00
32426612,2019-11-12,918.40
83010186,2019-11-09,0.96
127991137,2019-11-18,43.96
183809659,2019-11-10,11.87
164799626,2019-11-16,0.01
52054629,2019-11-22,0.88
141177715,2019-11-13,0.00
139143935,2019-11-19,56.20
137098366,2019-11-10,123.97
176707839,2019-11-15,185.28
79891331,2019-11-24,559.95
149128691,2019-11-10,408.36
121008400,2019-11-13,57.33
175477587,2019-11-17,136.60
186646627,2019-11-14,1.60
111677559,2019-11-11,21.35
172217793,2019-11-12,312.41
106270017,2019-11-24,42.67
87893924,2019-11-19,32.70
144141915,2019-11-21,124.23
125574375,2019-11-11,0.00
180295649,2019-11-12,7.16
181607983,2019-11-16,569.07
178662579,2019-11-13,11.38
132378993,2019-11-24,128.70
17457283,2019-11-10,0.86
57322512,2019-11-11,7.25
160969837,2019-11-11,0.00
115864835,2019-11-15,12.98
163929967,2019-11-10,2.08
182757315,2019-11-12,1.76
32129675,2019-11-13,0.10
182731514,2019-11-09,3.89
179016527,2019-11-21,0.00
179045129,2019-11-11,722.95
181325984,2019-11-12,6.44
81328613,2019-11-12,141.42
31590820,2019-11-11,8.33
1836784,2019-11-13,3.43
10692373,2019-11-09,1.27
178187277,2019-11-11,24.79
183199104,2019-11-12,185.95
3871010,2019-11-13,1.28
169191539,2019-11-11,33.12
44958199,2019-11-18,665.93
102545883,2019-11-12,45.32
115847678,2019-11-19,400.00
176961429,2019-11-19,10.25
98304971,2019-11-14,141.74
13063951,2019-11-16,18.28
15414357,2019-11-24,42.08
180166530,2019-11-18,1872.91
30094130,2019-11-21,34.67
149525180,2019-11-15,2.74
133980867,2019-11-09,99.15
41973580,2019-11-12,96.33
142183077,2019-11-15,28.30
162513160,2019-11-14,0.02
182538045,2019-11-19,0.74
22586792,2019-11-18,297.76
182719593,2019-11-16,380.75
142641809,2019-11-09,0.01
33895531,2019-11-19,123.17
170377672,2019-11-10,126.82
126677478,2019-11-16,388.91
30467289,2019-11-15,0.68
58588549,2019-11-11,63.93
179473591,2019-11-18,560.94
162107003,2019-11-19,128.00
179886569,2019-11-23,22.89
169631738,2019-11-12,114.03
179319684,2019-11-21,78.29
186971888,2019-11-23,18.20
120829037,2019-11-23,162.49
39270838,2019-11-12,158.09
164779323,2019-11-18,291.81
40955328,2019-11-14,0.00
14312540,2019-11-16,0.65
185801503,2019-11-16,709.98
179658048,2019-11-13,456.47
182892410,2019-11-14,88.45
164197124,2019-11-10,162.51
111291598,2019-11-09,378.74
111155666,2019-11-11,86.52
122722576,2019-11-21,0.00
99834840,2019-11-11,33.62
180124318,2019-11-20,75.32
164284940,2019-11-12,0.40
7401498,2019-11-16,132.71
186416620,2019-11-24,0.00
116717101,2019-11-11,1.94
150236865,2019-11-14,249.81
187046006,2019-11-13,0.20
159119553,2019-11-11,0.00
186351178,2019-11-11,369.66
89394166,2019-11-10,728.71
78637641,2019-11-18,0.02
187771041,2019-11-15,0.96
96348741,2019-11-16,4.42
167872623,2019-11-22,165.50
185065340,2019-11-13,37.42
108624690,2019-11-23,37.09
187737055,2019-11-17,4.18
3551519,2019-11-22,0.00
114404664,2019-11-21,247.93
140923686,2019-11-11,276.37
150030463,2019-11-09,220.14
93371105,2019-11-12,11.74
5970731,2019-11-22,0.10
116022886,2019-11-18,0.00
123986222,2019-11-20,74.59
175545040,2019-11-10,0.12
132080562,2019-11-10,59.89
186674271,2019-11-17,0.32
159712930,2019-11-19,181.91
172457877,2019-11-11,996.63
176816558,2019-11-16,0.00
121400732,2019-11-10,120.71
155313216,2019-11-13,3297.50
185570303,2019-11-10,191.07
57726304,2019-11-11,2.56
60593559,2019-11-14,450.39
108286076,2019-11-16,0.20
177853947,2019-11-14,170.75
171040118,2019-11-17,0.35
188116620,2019-11-14,15.98
23514312,2019-11-15,0.10
121686521,2019-11-21,4.13
96036005,2019-11-12,199.01
179023019,2019-11-11,0.01
1837083,2019-11-22,50.16
187547705,2019-11-11,845.93
116158797,2019-11-17,0.29
135352200,2019-11-11,140.92
134933892,2019-11-14,0.02
171931191,2019-11-10,3.70
163877322,2019-11-18,221.44
115194486,2019-11-20,112.24
177995965,2019-11-11,0.01
183774055,2019-11-16,0.00
156074692,2019-11-13,80.29
71041102,2019-11-15,704.38
187231995,2019-11-11,472.83
1889964,2019-11-24,180.58
178601336,2019-11-10,418.30
146642076,2019-11-11,1.47
187701964,2019-11-18,32.38
108741086,2019-11-17,0.00
115455761,2019-11-17,0.00
164841199,2019-11-22,42.40
97632708,2019-11-09,26.03
111403651,2019-11-13,33.89
127784241,2019-11-23,0.01
183697783,2019-11-19,0.01
147349190,2019-11-09,7.29
166625179,2019-11-14,35.52
186808670,2019-11-21,5863.36
162653430,2019-11-15,3.53
100745883,2019-11-18,297.20
41440993,2019-11-18,278.75
185162152,2019-11-10,0.29
175732709,2019-11-10,245.11
145466886,2019-11-09,0.00
9183464,2019-11-22,85.94
147444046,2019-11-12,57.49
183631330,2019-11-09,70.55
164236396,2019-11-09,0.00
150138726,2019-11-10,6.09
101558282,2019-11-11,9.90
38326589,2019-11-12,6.75
174109421,2019-11-11,10.33
180142066,2019-11-10,0.32
180944534,2019-11-11,54.08
109131772,2019-11-12,113.95
35642786,2019-11-12,0.32
58841527,2019-11-14,4.64
167427624,2019-11-14,207.33
132712998,2019-11-13,17.65
177656700,2019-11-11,120.84
187282790,2019-11-09,4.08
32426612,2019-11-13,540.45
83010186,2019-11-10,0.25
127991137,2019-11-19,39.17
183809659,2019-11-11,0.96
181665876,2019-11-11,44.20
52054629,2019-11-23,0.29
141177715,2019-11-14,531.95
139143935,2019-11-20,85.69
137098366,2019-11-11,44.74
176707839,2019-11-16,120.20
182638968,2019-11-18,0.32
149128691,2019-11-11,342.07
121008400,2019-11-14,147.85
175477587,2019-11-18,152.87
186646627,2019-11-16,0.03
111677559,2019-11-12,38.88
172217793,2019-11-13,12.19
119451771,2019-11-17,62.30
87893924,2019-11-20,66.93
144141915,2019-11-22,81.64
96325815,2019-11-09,106.60
180295649,2019-11-14,913.33
181512303,2019-11-09,43.56
178662579,2019-11-14,37.81
112477933,2019-11-17,0.02
17457283,2019-11-11,0.10
57322512,2019-11-12,223.36
45234,2019-11-09,49.72
115864835,2019-11-16,89.82
163929967,2019-11-15,0.70
182757315,2019-11-13,40.35
32129675,2019-11-14,7.24
182731514,2019-11-10,0.57
179016527,2019-11-22,0.00
179045129,2019-11-12,157.79
181325984,2019-11-13,32.17
81328613,2019-11-13,365.59
172665444,2019-11-14,0.00
1836784,2019-11-14,1.08
10692373,2019-11-10,1.37
178187277,2019-11-12,29.05
183199104,2019-11-15,117.50
56511707,2019-11-09,350.42
169191539,2019-11-12,182.20
44958199,2019-11-19,635.18
102545883,2019-11-13,0.59
115847678,2019-11-20,132.85
176961429,2019-11-20,23.71
98304971,2019-11-15,50.71
121665643,2019-11-13,83.31
39187702,2019-11-17,0.10
180166530,2019-11-19,1910.17
30094130,2019-11-22,4.49
64425579,2019-11-09,105.04
133980867,2019-11-10,40.52
41973580,2019-11-13,36.17
142183077,2019-11-16,2.71
162513160,2019-11-16,0.02
151231592,2019-11-20,33.40
22586792,2019-11-19,109.64
184971107,2019-11-09,493.27
142641809,2019-11-14,0.00
33895531,2019-11-20,74.26
170377672,2019-11-11,366.16
22271548,2019-11-14,0.20
30467289,2019-11-16,0.20
58588549,2019-11-12,132.15
179473591,2019-11-19,63.39
162107003,2019-11-20,111.27
179886569,2019-11-24,9.79
169631738,2019-11-13,70.72
179319684,2019-11-22,30.65
186971888,2019-11-24,5.31
120829037,2019-11-24,183.67
39270838,2019-11-13,435.13
164779323,2019-11-19,42.57
40955328,2019-11-15,49.90
121381513,2019-11-09,107.03
22360452,2019-11-09,0.24
179658048,2019-11-14,752.62
182892410,2019-11-15,74.92
164197124,2019-11-11,239.75
111291598,2019-11-10,128.09
111155666,2019-11-12,123.48
122722576,2019-11-22,0.00
99834840,2019-11-13,27.70
180124318,2019-11-21,50.14
154137893,2019-11-09,100.85
20103430,2019-11-09,75.23
60121376,2019-11-17,11.87
116717101,2019-11-14,1.07
150236865,2019-11-15,447.29
187046006,2019-11-14,0.49
66583197,2019-11-09,237.49
186351178,2019-11-12,416.78
89394166,2019-11-11,695.04
78637641,2019-11-19,0.00
187771041,2019-11-16,1.92
169075637,2019-11-09,462.57
167872623,2019-11-23,125.02
185065340,2019-11-14,1.18
108624690,2019-11-24,9.29
187737055,2019-11-18,43.29
3551519,2019-11-23,0.00
114404664,2019-11-23,135.37
140923686,2019-11-15,2.25
150030463,2019-11-10,214.72
93371105,2019-11-14,69.85
5970731,2019-11-23,0.49
116022886,2019-11-20,0.00
123986222,2019-11-21,51.42
175545040,2019-11-11,0.47
132080562,2019-11-16,42.90
186674271,2019-11-18,0.00
159712930,2019-11-20,160.85
172457877,2019-11-12,55.57
53605655,2019-11-09,25.03
121400732,2019-11-15,26.18
155313216,2019-11-14,636.21
185570303,2019-11-11,177.32
57726304,2019-11-14,5.13
60593559,2019-11-15,235.30
142497971,2019-11-09,1.01
177853947,2019-11-15,80.76
171040118,2019-11-18,0.89
188116620,2019-11-15,440.84
166060847,2019-11-16,0.20
121686521,2019-11-22,2.06
96036005,2019-11-13,6.30
179023019,2019-11-12,0.01
1837083,2019-11-23,32.06
187547705,2019-11-12,339.24
116158797,2019-11-18,1.47
135352200,2019-11-12,245.75
105413508,2019-11-09,34.94
171931191,2019-11-13,3.15
163877322,2019-11-20,48.85
115194486,2019-11-21,90.72
170888763,2019-11-09,45.09
174643382,2019-11-09,128.44
156074692,2019-11-14,255.57
71041102,2019-11-16,446.32
187231995,2019-11-12,395.85
160315758,2019-11-18,0.00
178601336,2019-11-11,260.98
146642076,2019-11-14,0.19
187701964,2019-11-19,30.91
170534356,2019-11-17,0.20
115455761,2019-11-18,0.01
164841199,2019-11-23,149.51
97632708,2019-11-10,77.98
111403651,2019-11-14,100.40
96051699,2019-11-18,25.61
183697783,2019-11-20,0.01
147349190,2019-11-10,9.71
166625179,2019-11-15,9.97
186808670,2019-11-22,10873.08
162653430,2019-11-16,17.33
100745883,2019-11-19,449.13
41440993,2019-11-19,235.87
185162152,2019-11-11,0.10
175732709,2019-11-11,320.35
177741282,2019-11-10,0.01
9183464,2019-11-23,140.08
147444046,2019-11-13,194.24
183631330,2019-11-10,230.20
164236396,2019-11-11,0.00
150138726,2019-11-11,20.88
101558282,2019-11-12,65.67
38326589,2019-11-13,0.29
174109421,2019-11-12,10.64
180142066,2019-11-11,8.01
180944534,2019-11-12,387.79
109131772,2019-11-13,646.40
35642786,2019-11-14,33.65
58841527,2019-11-15,23.30
167427624,2019-11-15,28.35
132712998,2019-11-14,8.55
177656700,2019-11-12,9.05
187282790,2019-11-10,1.85
32426612,2019-11-14,279.66
83010186,2019-11-11,0.38
127991137,2019-11-20,44.69
183809659,2019-11-12,1.28
125942569,2019-11-09,69.55
52054629,2019-11-24,0.88
141177715,2019-11-15,226.92
139143935,2019-11-21,188.65
137098366,2019-11-12,102.95
183014085,2019-11-09,59.63
182638968,2019-11-19,0.64
149128691,2019-11-12,923.58
121008400,2019-11-15,5.19
175477587,2019-11-19,58.07
179494033,2019-11-09,105.50
111677559,2019-11-16,0.07
172217793,2019-11-14,47.18
119451771,2019-11-18,31.52
87893924,2019-11-21,1.28
144141915,2019-11-23,189.79
96325815,2019-11-12,81.71
180295649,2019-11-15,1834.17
181512303,2019-11-11,6.13
178662579,2019-11-15,35.65
112477933,2019-11-18,0.13
17457283,2019-11-12,0.38
57322512,2019-11-13,90.29
172464546,2019-11-09,111.46
182763227,2019-11-10,0.00
163929967,2019-11-16,0.20
182757315,2019-11-14,9.98
32129675,2019-11-15,0.79
182731514,2019-11-11,0.40
179016527,2019-11-23,0.32
179045129,2019-11-13,0.18
181325984,2019-11-14,0.68
81328613,2019-11-14,790.69
171549842,2019-11-12,67.46
1836784,2019-11-15,0.59
10692373,2019-11-11,4.91
178187277,2019-11-13,22.91
183199104,2019-11-16,326.50
56511707,2019-11-10,1075.73
169191539,2019-11-13,66.37
44958199,2019-11-20,2.68
102545883,2019-11-14,254.97
115847678,2019-11-21,150.04
176961429,2019-11-22,26.90
98304971,2019-11-16,65.26
121665643,2019-11-14,1232.44
39187702,2019-11-18,0.10
180166530,2019-11-20,1196.43
30094130,2019-11-23,48.56
64425579,2019-11-10,165.06
133980867,2019-11-11,140.93
41973580,2019-11-14,2.56
166046697,2019-11-14,46.59
178184280,2019-11-09,0.64
151231592,2019-11-21,1.88
22586792,2019-11-20,227.02
184971107,2019-11-10,36.80
142641809,2019-11-15,0.01
33895531,2019-11-21,71.39
170377672,2019-11-12,139.47
161389974,2019-11-10,22.75
92274732,2019-11-09,129.21
58588549,2019-11-13,96.47
179473591,2019-11-20,902.06
162107003,2019-11-21,0.02
177713645,2019-11-19,7.62
169631738,2019-11-14,122.98
179319684,2019-11-23,21.59
182414902,2019-11-17,0.93
177928207,2019-11-17,405.98
39270838,2019-11-14,899.50
164779323,2019-11-20,297.28
40955328,2019-11-16,0.00
121381513,2019-11-10,0.88
22360452,2019-11-10,9.11
179658048,2019-11-15,326.13
182892410,2019-11-16,129.82
164197124,2019-11-12,286.00
111291598,2019-11-11,377.56
111155666,2019-11-13,81.25
122722576,2019-11-23,0.00
99834840,2019-11-14,131.41
180124318,2019-11-22,219.75
154137893,2019-11-10,0.00
20103430,2019-11-10,36.36
60121376,2019-11-18,15.08
116717101,2019-11-16,0.39
150236865,2019-11-16,379.54
187046006,2019-11-15,9.19
66583197,2019-11-10,81.44
186351178,2019-11-13,4.78
89394166,2019-11-12,499.61
78637641,2019-11-20,0.00
161771977,2019-11-09,15.73
169075637,2019-11-10,257.42
167872623,2019-11-24,262.18
185065340,2019-11-15,0.20
123072151,2019-11-17,60.81
187737055,2019-11-19,13.77
3551519,2019-11-24,0.00
114404664,2019-11-24,184.60
140923686,2019-11-16,1.00
150030463,2019-11-13,0.04
93371105,2019-11-15,115.05
182952779,2019-11-17,31.31
116022886,2019-11-21,0.00
123986222,2019-11-22,24.79
175545040,2019-11-12,0.52
180401799,2019-11-16,182.20
186674271,2019-11-20,0.32
159712930,2019-11-21,146.73
172457877,2019-11-13,283.40
53605655,2019-11-10,536.12
177412869,2019-11-09,23.01
155313216,2019-11-15,478.00
185570303,2019-11-12,156.48
175643440,2019-11-11,0.04
60593559,2019-11-16,138.01
142497971,2019-11-10,110.79
101687543,2019-11-09,285.17
171040118,2019-11-19,134.75
188116620,2019-11-16,102.00
112722336,2019-11-09,0.15
121686521,2019-11-23,2.05
96036005,2019-11-14,90.23
179023019,2019-11-13,0.01
1837083,2019-11-24,197.96
187547705,2019-11-13,132.53
116158797,2019-11-19,0.76
135352200,2019-11-13,166.32
105413508,2019-11-10,74.53
171931191,2019-11-15,10.26
163877322,2019-11-21,224.65
115194486,2019-11-22,39.26
170888763,2019-11-10,47.13
174643382,2019-11-10,157.64
156074692,2019-11-15,181.49
187175208,2019-11-10,1045.98
187231995,2019-11-13,1094.82
160315758,2019-11-19,0.00
178601336,2019-11-13,48.49
76606405,2019-11-09,173.85
187701964,2019-11-20,9.00
170534356,2019-11-18,0.10
115455761,2019-11-19,0.00
164841199,2019-11-24,7.01
97632708,2019-11-14,9.10
111403651,2019-11-16,0.21
96051699,2019-11-24,22.38
183697783,2019-11-21,0.01
147349190,2019-11-11,180.69
166625179,2019-11-16,15.46
186808670,2019-11-23,651.12
169690686,2019-11-09,0.27
100745883,2019-11-20,146.75
41440993,2019-11-20,125.37
185162152,2019-11-12,0.00
175732709,2019-11-12,178.79
177741282,2019-11-15,0.10
9183464,2019-11-24,112.73
147444046,2019-11-14,48.12
183631330,2019-11-11,430.52
164236396,2019-11-13,0.00
150138726,2019-11-12,289.79
101558282,2019-11-13,5.48
38326589,2019-11-16,0.98
174109421,2019-11-13,10.44
180142066,2019-11-14,41.73
180944534,2019-11-13,497.62
109131772,2019-11-14,203.69
35642786,2019-11-15,233.03
58841527,2019-11-16,6.21
167427624,2019-11-16,1190.47
132712998,2019-11-16,58.12
177656700,2019-11-13,0.02
187282790,2019-11-11,5.31
32426612,2019-11-15,98.06
83010186,2019-11-12,0.19
127991137,2019-11-21,29.57
183809659,2019-11-14,0.00
125942569,2019-11-10,239.84
150684482,2019-11-17,13.77
141177715,2019-11-16,628.67
139143935,2019-11-22,490.02
137098366,2019-11-13,102.82
183014085,2019-11-10,0.75
182638968,2019-11-20,0.64
149128691,2019-11-13,1543.11
10490518,2019-11-09,31.64
175477587,2019-11-20,161.66
179494033,2019-11-10,30.23
174226086,2019-11-10,70.45
172217793,2019-11-15,51.10
119451771,2019-11-19,50.83
87893924,2019-11-22,0.64
144141915,2019-11-24,14.09
96325815,2019-11-14,66.67
180295649,2019-11-16,0.00
181512303,2019-11-12,6.89
178662579,2019-11-16,10.78
112477933,2019-11-21,0.07
17457283,2019-11-13,0.86
57322512,2019-11-14,74.77
172464546,2019-11-12,147.95
182763227,2019-11-11,47.03
154030131,2019-11-09,0.32
182757315,2019-11-15,1.19
32129675,2019-11-16,1.48
182731514,2019-11-14,125.08
179016527,2019-11-24,5.12
179045129,2019-11-14,0.08
181325984,2019-11-16,0.46
81328613,2019-11-15,629.85
146942507,2019-11-15,1.60
1836784,2019-11-16,0.39
10692373,2019-11-12,43.79
178187277,2019-11-14,34.90
105745091,2019-11-12,5.55
56511707,2019-11-11,762.60
169191539,2019-11-14,40.55
44958199,2019-11-21,15.38
102545883,2019-11-15,75.35
115847678,2019-11-22,68.95
176961429,2019-11-23,55.09
176485262,2019-11-15,0.02
121665643,2019-11-15,819.94
39187702,2019-11-20,0.10
180166530,2019-11-21,1656.88
30094130,2019-11-24,1.93
64425579,2019-11-11,117.00
133980867,2019-11-12,171.52
41973580,2019-11-15,1.92
166046697,2019-11-15,24.87
178184280,2019-11-10,717.77
109173247,2019-11-24,0.00
22586792,2019-11-21,257.82
184971107,2019-11-11,432.69
142641809,2019-11-16,0.01
33895531,2019-11-22,227.31
170377672,2019-11-13,66.37
161389974,2019-11-12,20.17
92274732,2019-11-10,91.91
58588549,2019-11-14,50.49
179473591,2019-11-21,328.37
162107003,2019-11-24,104.10
177713645,2019-11-20,0.69
169631738,2019-11-15,220.43
179319684,2019-11-24,17.63
182414902,2019-11-18,1.44
177928207,2019-11-18,336.56
39270838,2019-11-15,140.51
164779323,2019-11-21,180.97
133728230,2019-11-15,0.00
121381513,2019-11-11,0.59
22360452,2019-11-11,3.92
179658048,2019-11-16,499.20
137683511,2019-11-10,79.39
164197124,2019-11-13,286.96
111291598,2019-11-12,290.28
111155666,2019-11-14,46.90
122722576,2019-11-24,0.01
99834840,2019-11-15,19.36
180124318,2019-11-23,151.71
154137893,2019-11-13,0.01
20103430,2019-11-11,43.21
60121376,2019-11-21,11.24
100672542,2019-11-09,117.77
176368660,2019-11-09,0.01
187046006,2019-11-16,0.20
66583197,2019-11-12,107.42
186351178,2019-11-14,0.03
89394166,2019-11-13,699.81
78637641,2019-11-21,0.01
161771977,2019-11-10,40.02
169075637,2019-11-11,88.64
174339517,2019-11-18,0.00
186898246,2019-11-15,22.11
123072151,2019-11-19,11.24
187737055,2019-11-20,4.18
2341278,2019-11-17,0.96
186626982,2019-11-17,59.05
136942242,2019-11-14,0.00
92613606,2019-11-09,65.10
93371105,2019-11-16,121.17
182952779,2019-11-18,0.10
116022886,2019-11-23,0.00
123986222,2019-11-23,29.66
175545040,2019-11-13,0.44
147287724,2019-11-13,26.96
186674271,2019-11-23,0.64
159712930,2019-11-22,94.68
172457877,2019-11-14,555.56
53605655,2019-11-11,339.91
177412869,2019-11-10,1.34
155313216,2019-11-16,865.68
185570303,2019-11-13,146.79
175643440,2019-11-12,19.47
169092618,2019-11-10,5.79
142497971,2019-11-11,76.18
101687543,2019-11-10,78.14
171040118,2019-11-20,174.54
146007785,2019-11-09,138.04
112722336,2019-11-10,0.07
166438171,2019-11-19,0.11
96036005,2019-11-15,82.99
179023019,2019-11-14,0.01
23674805,2019-11-17,0.00
187547705,2019-11-14,2.69
116158797,2019-11-20,0.29
135352200,2019-11-14,237.93
105413508,2019-11-11,70.96
171931191,2019-11-16,102.85
163877322,2019-11-22,49.19
115194486,2019-11-23,66.25
170888763,2019-11-11,21.47
174643382,2019-11-11,63.75
156074692,2019-11-16,61.61
187175208,2019-11-11,41.46
187231995,2019-11-14,1166.47
160315758,2019-11-20,0.00
178601336,2019-11-14,216.03
76606405,2019-11-10,169.09
187701964,2019-11-21,25.96
170534356,2019-11-19,0.20
115455761,2019-11-20,0.01
167603386,2019-11-18,223.30
97632708,2019-11-15,24.39
169610246,2019-11-11,0.32
67085649,2019-11-23,0.58
183697783,2019-11-22,0.01
147349190,2019-11-12,321.45
180980020,2019-11-09,0.11
186808670,2019-11-24,2298.01
169690686,2019-11-10,0.01
100745883,2019-11-21,267.25
41440993,2019-11-21,23.83
185162152,2019-11-13,41.59
175732709,2019-11-13,300.46
177741282,2019-11-16,1551.46
147533520,2019-11-17,0.01
147444046,2019-11-15,287.05
183631330,2019-11-12,232.85
178184499,2019-11-17,17.33
150138726,2019-11-13,186.07
101558282,2019-11-14,15.21
178868087,2019-11-09,0.01
174109421,2019-11-14,13.01
180142066,2019-11-15,2.35
180944534,2019-11-14,144.26
109131772,2019-11-15,171.35
35642786,2019-11-16,26.90
164469953,2019-11-10,193.41
96856726,2019-11-09,83.35
102606611,2019-11-09,78.96
177656700,2019-11-14,0.02
187282790,2019-11-12,1.39
32426612,2019-11-16,920.03
83010186,2019-11-13,0.25
127991137,2019-11-22,59.57
187221515,2019-11-09,106.90
125942569,2019-11-11,218.12
150684482,2019-11-18,12.11
180570935,2019-11-09,1.92
139143935,2019-11-23,74.71
137098366,2019-11-14,209.20
183014085,2019-11-11,23.00
182638968,2019-11-21,477.86
149128691,2019-11-14,416.84
10490518,2019-11-10,4.82
175477587,2019-11-22,98.91
179494033,2019-11-16,90.97
174226086,2019-11-11,212.20
172217793,2019-11-16,4.40
119451771,2019-11-20,47.60
176997277,2019-11-17,74.30
188143610,2019-11-17,39.21
180171495,2019-11-09,1.61
186469837,2019-11-09,0.64
181512303,2019-11-13,96.19
12116999,2019-11-09,7.28
112477933,2019-11-23,0.27
17457283,2019-11-14,0.29
57322512,2019-11-15,35.96
172464546,2019-11-13,132.02
182763227,2019-11-12,24.53
7371276,2019-11-17,6.11
182757315,2019-11-16,9.52
92607381,2019-11-09,212.17
182731514,2019-11-15,821.79
166380297,2019-11-17,0.00
182201351,2019-11-16,0.00
147332180,2019-11-10,0.03
81328613,2019-11-16,246.28
138430730,2019-11-09,0.64
170448514,2019-11-09,166.01
10692373,2019-11-13,73.62
178187277,2019-11-15,40.43
105745091,2019-11-13,0.67
56511707,2019-11-12,69.60
169191539,2019-11-15,23.22
44958199,2019-11-22,2.77
102545883,2019-11-16,34.16
115847678,2019-11-23,239.20
176961429,2019-11-24,4.17
109471124,2019-11-09,2.57
121665643,2019-11-16,175.95
39187702,2019-11-21,0.10
180166530,2019-11-22,1493.43
178587136,2019-11-18,0.01
64425579,2019-11-12,20.15
133980867,2019-11-13,32.08
18656870,2019-11-09,0.36
166046697,2019-11-16,13.91
178184280,2019-11-11,569.57
150166337,2019-11-17,0.64
22586792,2019-11-22,222.51
184971107,2019-11-12,76.39
149665199,2019-11-12,0.01
33895531,2019-11-23,0.00
170377672,2019-11-14,6.03
161389974,2019-11-14,5.13
92274732,2019-11-11,208.84
58588549,2019-11-15,201.97
179473591,2019-11-22,1164.34
138866927,2019-11-17,16.20
177713645,2019-11-21,2.55
169631738,2019-11-16,3.95
187686534,2019-11-19,127.91
182414902,2019-11-19,0.91
177928207,2019-11-19,179.35
97745118,2019-11-09,27.70
164779323,2019-11-22,124.92
47299401,2019-11-09,0.57
121381513,2019-11-12,1.76
183482550,2019-11-11,2.36
97124813,2019-11-09,9.15
137683511,2019-11-16,347.93
164197124,2019-11-14,279.87
111291598,2019-11-13,514.90
111155666,2019-11-15,50.28
122122217,2019-11-19,14.46
99834840,2019-11-16,9.29
180124318,2019-11-24,36.21
75809842,2019-11-09,144.36
20103430,2019-11-12,249.70
60121376,2019-11-22,5.14
100672542,2019-11-10,80.99
176368660,2019-11-10,0.02
149318867,2019-11-09,0.00
186720199,2019-11-10,0.03
186351178,2019-11-16,1.42
89394166,2019-11-14,402.10
78637641,2019-11-22,0.01
161771977,2019-11-11,40.39
169075637,2019-11-12,175.27
174339517,2019-11-20,0.00
64157682,2019-11-10,20.82
123072151,2019-11-20,0.29
187737055,2019-11-21,10.59
